Merge_Col	CCd_1_readcounts.tab	CCd_2_readcounts.tab	CCd_3_readcounts.tab	CCd_4_readcounts.tab	CCd_5_readcounts.tab	CCd_6_readcounts.tab	CCd_7_readcounts.tab	CCd_8_readcounts.tab	CCt_1_readcounts.tab	CCt_2_readcounts.tab	CCt_3_readcounts.tab	CCt_4_readcounts.tab	CCt_5_readcounts.tab	CCt_6_readcounts.tab	CCt_7_readcounts.tab	CCt_8_readcounts.tab	DD_1_readcounts.tab	DD_2_readcounts.tab	DD_3_readcounts.tab	DD_4_readcounts.tab	DD_5_readcounts.tab	DSC_1_readcounts.tab	DSC_2_readcounts.tab	DSC_3_readcounts.tab	DSC_4_readcounts.tab	ECd_1_readcounts.tab	ECd_2_readcounts.tab	ECd_3_readcounts.tab	ECd_4_readcounts.tab	ECd_5_readcounts.tab	ECd_6_readcounts.tab	ECd_7_readcounts.tab	ECd_8_readcounts.tab	ECt_1_readcounts.tab	ECt_2_readcounts.tab	ECt_3_readcounts.tab	ECt_4_readcounts.tab	ECt_5_readcounts.tab	ECt_6_readcounts.tab	ECt_7_readcounts.tab	ECt_8_readcounts.tab	TT_1_readcounts.tab	TT_2_readcounts.tab	TT_3_readcounts.tab	TT_4_readcounts.tab	TT_5_readcounts.tab
AT3G19980	93	281	0	244	192	206	52	76	161	72	97	179	155	357	126	104	66	37	0	3	0	0	0	0	0	0	13	0	0	0	0	0	0	37	0	135	88	0	17	0	1	6	22	29	3	0
AT3G19990	46	3	125	4	119	77	1	75	221	135	0	0	433	236	0	31	1	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G20000	351	651	249	1466	976	584	1640	496	1259	467	458	1048	605	599	522	1286	227	240	139	696	100	0	0	0	0	20	61	43	41	199	226	27	539	18	113	502	362	67	12	119	95	384	66	160	242	138
AT3G20010	34	114	29	63	1	105	19	5	18	73	28	53	1	416	336	54	16	6	0	87	0	0	1	36	0	0	3	0	0	28	1	0	0	3	3	0	0	4	0	0	52	16	6	0	0	100
AT3G20015	42	0	47	89	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20020	41	209	13	188	144	27	45	54	19	0	71	244	21	206	308	41	3	27	11	2	7	0	0	32	0	27	0	0	135	95	89	0	0	7	29	0	44	99	0	38	3	22	15	30	1	84
AT3G20030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20040	0	0	23	51	1	0	5	0	2	0	15	104	3	25	0	54	0	0	0	116	0	0	0	0	0	0	0	0	0	68	2	0	658	21	0	0	101	90	48	0	19	27	0	124	2	0
AT3G20050	302	991	67	1372	1005	307	1169	391	2163	765	215	1321	307	924	361	1710	183	108	41	290	413	0	0	0	0	444	96	384	259	838	167	8	775	56	381	218	314	188	358	251	236	392	293	78	270	252
AT3G20060	552	362	211	807	811	203	396	467	397	473	396	687	1277	760	5	602	1	0	0	0	1	66	98	25	80	0	0	1	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0
AT3G20070	1	225	105	115	3	22	71	5	6	48	49	0	9	109	24	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0
AT3G20080	5	1	0	56	131	88	44	14	122	0	0	93	1	0	0	1	82	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	157	0	0	0	0	0	17	0	0	6	0	0	0	0
AT3G20090	26	518	49	227	78	70	43	55	453	5	1	216	46	373	0	1	0	0	8	0	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	115
AT3G20100	105	32	106	314	143	10	24	1	31	4	0	0	143	43	141	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20110	8	0	0	0	0	5	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20120	16	206	2	1	68	3	1	21	3	171	13	0	0	240	0	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	56	0	0	0	0	0
AT3G20130	0	0	2	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20140	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20150	0	208	80	0	103	0	64	0	0	3	0	0	98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20170	0	91	126	41	0	58	91	27	349	41	0	0	140	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1	18	0
AT3G20180	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20190	42	155	383	155	133	17	1	59	230	61	4	1	176	345	2	109	0	0	0	0	0	0	0	0	0	164	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20200	4	12	1	0	0	42	79	2	8	3	0	36	96	205	0	43	9	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	1	0	0	0	0	0	0	86	0	0	0	0	1	0
AT3G20210	20	131	0	0	1	0	0	0	5	0	0	0	0	227	0	221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20230	215	297	227	913	553	118	194	217	266	805	294	279	471	965	195	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT3G20240	8	0	313	82	159	85	60	182	159	114	4	428	126	265	16	166	0	0	0	0	109	0	0	0	0	0	10	0	0	11	0	46	321	0	0	9	0	20	27	0	0	9	0	59	0	0
AT3G20250	7	325	0	54	148	4	73	21	113	42	73	0	3	189	1	143	0	0	0	12	30	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
AT3G20260	23	849	100	218	52	62	193	94	14	17	7	363	577	297	107	117	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20270	3	160	0	64	168	47	2	9	5	0	6	0	139	270	11	0	0	0	34	5	2	0	0	0	0	0	0	41	0	4	0	0	0	0	0	0	56	0	0	0	9	86	15	0	18	0
AT3G20280	0	1	0	7	8	20	137	22	3	1	0	1	1	109	26	53	0	0	0	0	21	0	0	0	11	0	30	0	0	0	0	5	0	1	0	0	0	21	0	0	19	92	11	0	0	1
AT3G20290	48	319	1216	100	111	4	4	37	220	57	334	244	286	53	0	70	0	0	0	0	6	16	3	3	20	0	0	0	0	0	0	0	0	0	0	0	58	0	3	0	0	37	1	0	0	1
AT3G20300	2	0	0	0	10	0	0	0	0	0	0	0	0	0	322	0	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	2	0	0	0	0	161	0	0	17	0	1	0	0
AT3G20310	1	93	0	1	0	0	17	8	4	39	23	0	113	8	1	0	0	14	0	0	7	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	28	90	0	40	0	0	0	0	0
AT3G20320	99	1083	365	824	359	37	69	75	464	167	158	128	144	138	130	151	73	1	0	98	89	24	1	0	1	14	10	1	0	0	0	159	0	53	0	7	0	58	102	39	0	0	3	4	39	0
AT3G20330	231	420	163	772	667	188	568	301	549	200	220	203	513	466	9	607	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	1	0	51	0	0	0
AT3G20340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0
AT3G20350	4	226	52	67	7	40	4	12	232	75	0	0	382	326	161	213	0	2	0	0	0	0	1	1	0	0	3	0	0	0	0	129	0	11	0	0	0	1	7	5	1	0	0	0	0	0
AT3G20360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20362	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20380	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	78	0	0	0	146	0	0	0	0	0	0	0	1	0	0	0
AT3G20390	226	335	240	1037	569	95	267	404	163	512	348	246	112	382	110	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AT3G20395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
AT3G20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20410	1	172	90	80	28	12	3	0	85	0	63	0	29	15	45	1	34	13	0	0	5	5	0	1	7	0	13	0	0	0	0	0	0	39	0	0	0	1	0	0	9	1	227	12	3	0
AT3G20420	13	290	0	0	2	0	1	119	7	0	0	0	253	53	2	222	74	89	0	6	2	0	0	1	0	0	0	0	0	0	12	0	0	0	0	51	0	61	0	0	59	45	73	34	0	36
AT3G20430	38	1130	361	305	128	137	274	117	526	125	55	404	149	437	878	279	43	136	70	117	93	0	0	2	0	433	6	5	40	191	75	0	270	47	1	0	2	96	134	25	35	296	239	0	128	90
AT3G20440	19	334	175	266	353	53	113	296	536	148	0	300	82	287	1	51	10	3	83	173	52	0	0	0	0	0	15	0	212	1	92	0	0	32	0	0	28	44	0	0	8	163	57	51	0	12
AT3G20450	0	0	0	55	0	0	1	9	77	31	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20460	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT3G20470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20475	1	149	0	37	2	0	72	14	2	0	0	12	0	1	0	76	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	91	1	5	0	0	0
AT3G20480	31	128	0	0	1	9	2	0	33	48	5	20	23	0	0	22	4	0	0	0	0	0	0	0	0	0	0	0	6	32	320	40	0	0	0	0	0	0	0	0	9	0	0	0	0	1
AT3G20490	0	0	0	118	35	0	0	0	95	3	1	0	122	40	0	50	0	0	0	60	13	0	0	0	0	0	0	0	0	0	0	0	773	2	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20500	109	103	57	180	213	121	2	88	117	152	0	0	0	265	1	2	135	49	78	179	0	36	1	58	0	0	0	99	0	0	56	0	0	0	0	0	0	0	0	56	0	0	0	20	0	55
AT3G20510	1	0	83	0	0	0	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20530	0	3	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20540	32	97	267	169	98	32	115	64	100	168	41	48	41	167	1	22	35	11	0	0	52	1	0	1	49	0	63	0	85	114	19	0	445	0	17	75	67	53	0	82	39	2	65	12	29	11
AT3G20550	36	94	95	24	247	100	141	27	80	34	7	278	138	359	23	151	42	24	1	1	2	0	0	0	0	1	0	93	27	12	134	1	130	217	24	47	3	6	0	0	29	161	14	24	40	186
AT3G20555	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT3G20557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20560	103	304	134	516	152	219	341	108	828	90	299	664	442	407	333	769	0	0	0	0	0	130	125	123	166	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
AT3G20570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0
AT3G20580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	4	0	0	0	0	23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20620	12	2	0	318	72	36	51	126	181	33	46	878	0	208	287	451	97	0	0	38	17	27	9	0	0	0	1	0	0	0	0	0	79	0	105	0	54	0	0	35	0	0	1	7	85	49
AT3G20630	117	868	213	758	381	263	387	196	675	203	144	614	641	476	182	488	312	91	68	162	375	0	0	0	0	278	168	221	685	197	161	99	209	267	133	126	13	18	144	216	94	204	552	159	137	216
AT3G20640	2	0	0	0	2	0	0	1	0	2	0	0	1	1	4	1	0	0	0	0	0	2	1	0	20	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
AT3G20650	44	0	37	210	163	139	125	52	49	0	67	56	1	0	7	131	1	69	0	49	42	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	9	90	56	0	17	0	0	0	16	0
AT3G20655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20660	169	769	917	79	0	106	43	165	18	0	27	0	577	431	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20670	399	1402	159	91	102	0	263	347	47	0	116	198	792	878	12	43	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT3G20680	15	41	0	13	0	172	60	46	23	2	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20690	3	1	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
AT3G20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20710	2	43	43	0	1	45	122	3	120	72	140	90	0	18	72	118	15	27	86	0	1	2	1	0	8	64	0	0	31	0	0	0	0	24	0	0	0	0	0	34	0	3	0	1	0	0
AT3G20720	48	107	76	47	57	36	38	0	29	34	0	0	4	38	183	6	104	56	0	0	77	0	0	10	0	0	2	0	0	0	1	0	228	2	28	0	0	49	0	0	61	84	82	48	17	41
AT3G20730	0	0	0	0	0	36	2	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	72	0	0
AT3G20740	23	405	31	184	324	174	345	33	334	217	529	96	947	74	41	222	69	77	0	10	1	0	0	0	0	252	3	2	0	0	1	56	0	0	73	218	0	0	0	77	0	39	0	106	0	0
AT3G20750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20760	0	0	0	3	0	0	0	0	1	94	0	0	0	0	0	0	53	46	0	1	59	0	0	0	0	1	4	0	0	146	0	0	0	41	0	0	146	44	88	0	71	21	122	77	3	57
AT3G20770	79	1291	521	495	124	139	3	237	477	279	31	52	2	1053	29	52	460	198	59	357	497	122	9	30	52	244	202	166	167	499	371	56	5	199	284	404	91	5	335	358	131	803	308	84	79	157
AT3G20780	80	0	269	41	316	0	96	1	22	21	0	91	12	78	1	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20790	45	547	1	272	42	141	428	66	497	8	224	299	416	189	0	487	0	0	0	0	0	0	0	2	3	0	0	0	0	24	58	0	1	30	2	0	0	0	67	0	0	83	18	2	0	0
AT3G20800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0
AT3G20810	2	7	201	43	102	1	18	124	3	44	0	59	74	0	64	82	1	14	0	1	0	0	0	2	0	0	0	29	0	0	0	5	0	0	0	0	0	16	4	0	33	4	38	0	42	0
AT3G20820	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20830	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0
AT3G20840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT3G20850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20860	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	50	36	41	90	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
AT3G20865	152	603	681	241	170	0	0	0	3	711	0	0	73	162	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20870	241	391	571	807	178	209	484	328	964	424	260	345	196	274	55	773	0	0	0	0	0	27	0	11	6	0	0	40	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
AT3G20880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20890	96	471	0	0	119	0	59	23	6	159	44	435	20	164	0	111	6	25	1	0	0	0	0	3	1	0	0	0	0	29	0	0	0	55	0	0	0	171	0	0	0	0	129	0	43	0
AT3G20898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20910	14	178	58	171	276	46	13	61	27	29	134	129	0	107	1	89	20	3	0	1	22	2	2	0	23	0	1	61	368	0	126	70	0	7	0	0	1	9	2	0	124	72	19	74	0	0
AT3G20920	480	2096	822	1319	1178	752	1731	567	1854	902	895	493	1344	1727	897	1135	0	0	0	0	0	305	174	195	252	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT3G20930	58	1	90	325	0	9	174	130	333	2	219	172	148	402	3	52	87	16	0	8	46	0	0	1	0	235	43	2	106	3	9	0	0	0	0	21	1	32	33	1	2	84	0	0	0	0
AT3G20935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20940	0	215	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20950	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20960	0	112	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20970	103	130	56	289	192	262	287	103	344	16	12	180	22	261	152	46	48	83	2	1	133	0	1	2	7	0	0	58	0	78	0	0	99	40	123	0	54	8	0	0	2	227	135	0	54	0
AT3G20978	1	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	2	0	0	11	8	0	0	0	0	0	0	52	5	0	3	0	0	1	3	0	0	136	81	36	0	9	0	9	38	0
AT3G20980	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	1
AT3G20993	376	1699	428	824	674	153	95	152	24	548	607	64	122	1960	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20997	581	4118	897	2374	2272	1983	2641	798	227	1228	2315	6178	1913	6093	1067	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21000	4	0	0	0	1	0	38	0	4	0	0	0	0	8	0	0	57	43	0	0	27	0	0	0	0	1	0	225	0	34	0	15	130	0	0	0	60	0	0	0	45	5	63	0	0	1
AT3G21055	274	1804	437	920	618	303	158	409	590	398	423	267	870	724	1	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21060	29	184	0	153	54	30	72	63	3	34	5	108	113	49	0	4	0	0	0	0	0	0	0	1	19	0	0	0	0	0	95	0	72	0	0	0	12	0	0	0	0	0	21	0	1	0
AT3G21070	132	812	162	409	101	53	824	212	145	229	107	160	1580	192	1	6	147	1	1	1	38	0	0	0	0	96	1	15	183	0	0	0	0	84	294	35	0	0	0	0	36	74	116	110	18	0
AT3G21080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21100	12	503	213	67	23	112	125	3	19	99	10	51	50	144	3	140	22	5	108	2	124	0	0	1	0	0	2	0	4	0	0	179	0	59	31	99	0	82	0	30	2	7	217	38	1	215
AT3G21110	213	447	412	568	342	108	165	141	302	270	342	119	290	479	1	185	0	0	0	9	0	0	0	0	0	13	1	68	47	0	0	0	1	21	4	4	29	0	5	0	2	4	37	0	37	1
AT3G21120	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21140	153	150	226	436	214	162	264	133	288	294	242	114	0	290	331	190	88	10	108	27	161	0	0	0	0	68	123	186	0	0	217	57	4	97	118	50	166	33	0	56	50	50	57	57	2	237
AT3G21150	2	0	0	0	0	28	44	0	5	1	0	0	214	0	0	0	79	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	5	0	0	0	0	20	0
AT3G21160	9	2	10	253	19	0	123	27	174	66	96	97	0	181	1	136	0	0	0	1	56	0	15	3	0	0	0	1	192	0	0	0	55	0	0	0	5	0	0	0	4	0	0	0	0	0
AT3G21165	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21170	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21175	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	220	0	0	0	0	0	0	0	44	0	109	0	0	90	0	0	40	1	0	0	0	0	111	0	0	0	0	0
AT3G21180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21190	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	40	0	0	0	0	0	0	0
